(15, 224.515625, 4574.5)
(15, 225.5625, 4495.25)
(15, 226.5625, 4406.25)
(15, 227.59375, 4319.0)
(15, 228.65625, 4253.25)
(15, 229.671875, 4195.0)
(15, 230.71875, 4133.0)
(15, 231.765625, 4060.25)
(15, 232.796875, 4003.0)
(15, 233.84375, 3950.0)
(15, 234.875, 3902.0)
(15, 235.9375, 3852.5)
(15, 236.96875, 3799.5)
(15, 238.015625, 3751.5)
(15, 239.0625, 3701.25)
(15, 240.09375, 3660.5)
(15, 241.140625, 3632.5)
(15, 242.171875, 3609.25)
(15, 243.21875, 3569.25)
(15, 244.265625, 3528.0)
(15, 245.265625, 3503.5)
(15, 246.34375, 3479.5)
(15, 247.375, 3443.5)
(15, 248.40625, 3410.25)
(15, 249.4375, 3390.0)
(15, 250.484375, 3370.5)
(15, 251.5, 3348.75)
(15, 252.5625, 3332.0)
(15, 253.59375, 3320.5)
(15, 254.640625, 3301.5)
(15, 255.671875, 3274.75)
(15, 256.734375, 3261.25)
(15, 257.734375, 3251.75)
(15, 258.796875, 3229.25)
(15, 259.828125, 3215.0)
(15, 260.84375, 3209.5)
(15, 261.921875, 3201.0)
(15, 262.9375, 3193.25)
(15, 263.953125, 3183.25)
(15, 265.0, 3174.25)
(15, 266.015625, 3171.0)
(15, 267.078125, 3168.75)
(15, 268.109375, 3166.25)
(15, 269.15625, 3164.75)
(15, 270.1875, 3164.5)
(15, 271.21875, 3165.0)
(15, 272.265625, 3167.5)
(15, 293.546875, 496.5)
(15, 301.890625, 144.5)
(15, 302.046875, 373.75)
(15, 303.71875, 143.25)
(15, 311.0625, 159.75)
(15, 312.078125, 156.0)
(15, 324.4375, 142.5)
(15, 325.453125, 142.0)
(15, 344.15625, 198.0)
(15, 345.890625, 197.25)
(15, 346.921875, 196.0)
(15, 347.953125, 195.0)
(15, 349.0, 194.25)
(15, 350.03125, 193.25)
(15, 351.0625, 192.5)
(15, 352.09375, 192.0)
(15, 353.140625, 191.75)
(15, 354.125, 191.0)
(15, 355.15625, 190.5)
(15, 356.1875, 189.75)
(15, 356.875, 189.5)
(15, 358.703125, 188.75)
(15, 359.71875, 189.0)
------------------------------------------------------------
Ars Rover Scanner
New_rplidar_data
QA / Angl / Dist
------------------------------------------------------------
(15, 0.75, 189.25)
(15, 1.796875, 189.75)
(15, 2.859375, 190.0)
(15, 3.921875, 189.75)
(15, 4.96875, 189.5)
(15, 6.03125, 190.0)
(15, 7.09375, 190.5)
(15, 8.15625, 191.0)
(15, 9.21875, 191.25)
(15, 10.265625, 192.0)
(15, 11.34375, 192.75)
(15, 12.390625, 192.75)
(15, 13.453125, 193.5)
(15, 14.53125, 194.75)
(15, 15.578125, 195.75)
(15, 16.640625, 196.5)
(15, 17.703125, 197.25)
(15, 18.765625, 198.5)
(15, 19.8125, 200.25)
(15, 20.3125, 201.5)
(15, 66.890625, 500.75)
(15, 67.90625, 502.25)
(15, 83.296875, 1267.75)
(15, 84.4375, 1245.0)
(15, 86.578125, 1179.0)
(15, 87.671875, 1151.5)
(15, 89.890625, 1088.5)
(15, 93.203125, 979.0)
(15, 95.546875, 912.5)
(15, 96.59375, 898.0)
(15, 98.828125, 854.75)
(15, 99.953125, 831.5)
(15, 101.03125, 813.5)
(15, 102.15625, 797.75)
(15, 103.1875, 779.5)
(15, 104.28125, 764.0)
(15, 105.328125, 754.75)
(15, 106.453125, 742.75)
(15, 107.546875, 729.0)
(15, 108.546875, 729.25)
(15, 109.640625, 725.25)
(15, 110.84375, 710.75)
(15, 111.875, 703.25)
(15, 112.875, 693.25)
(15, 114.046875, 683.0)
(15, 115.203125, 675.5)
(15, 116.1875, 668.25)
(15, 117.328125, 657.5)
(15, 118.3125, 651.0)
(15, 119.390625, 647.75)
(15, 120.625, 640.5)
(15, 121.6875, 636.25)
(15, 122.765625, 627.0)
(15, 123.859375, 618.75)
(15, 124.875, 616.75)
(15, 126.03125, 613.0)
(15, 126.96875, 609.5)
(15, 128.03125, 605.75)
(14, 129.171875, 601.0)
(15, 130.34375, 598.0)
(15, 131.28125, 595.5)
(15, 132.40625, 590.75)
(15, 133.546875, 587.75)
(15, 134.453125, 588.25)
(15, 135.734375, 586.5)
(15, 136.78125, 583.25)
(15, 137.796875, 582.0)
(15, 138.765625, 579.5)
(15, 139.953125, 575.25)
(15, 141.03125, 573.75)
(15, 142.015625, 576.25)
(15, 143.21875, 575.75)
(15, 144.265625, 576.25)
(15, 145.34375, 577.25)
(15, 146.34375, 573.75)
(15, 147.5, 573.0)
(15, 148.40625, 572.5)
(15, 149.359375, 574.75)
(15, 150.6875, 576.5)
(15, 151.71875, 578.5)
(15, 152.75, 583.0)
(15, 153.75, 582.75)
(15, 154.828125, 583.0)
(15, 155.890625, 583.25)
(15, 157.0, 587.0)
(15, 157.953125, 589.25)
(15, 159.015625, 589.25)
(15, 160.21875, 593.0)
(15, 161.203125, 594.25)
(15, 162.359375, 596.75)
(15, 163.234375, 600.5)
(15, 164.484375, 604.75)
(15, 165.453125, 608.75)
(15, 166.5625, 612.0)
(15, 167.453125, 617.25)
(15, 169.5625, 625.5)
(15, 170.78125, 633.5)
(15, 171.75, 635.5)
(15, 177.109375, 10196.5)
(15, 178.15625, 10134.75)
(12, 179.21875, 10172.75)
(9, 180.265625, 10197.75)
(8, 181.328125, 10186.25)
(11, 182.390625, 10242.25)
(15, 183.46875, 10270.75)
(8, 184.53125, 10279.5)
(9, 186.65625, 10280.25)
(15, 187.71875, 10182.25)
(15, 188.796875, 10103.75)
(7, 189.859375, 10052.75)
(8, 190.9375, 9942.25)
(15, 192.0, 9868.5)
(9, 193.0625, 9863.5)
(12, 194.140625, 9785.0)
(10, 195.1875, 9684.5)
(9, 198.40625, 9166.25)
(9, 199.484375, 9114.25)
(13, 204.3125, 2363.25)
(13, 206.5625, 2029.0)
(15, 208.1875, 6757.0)
(14, 209.265625, 6664.5)
(14, 210.328125, 6492.5)
(15, 214.640625, 5695.75)
(14, 215.734375, 5551.0)
(15, 216.8125, 5420.5)
(15, 217.875, 5278.75)
(15, 218.953125, 5157.75)
(15, 221.125, 4909.25)
(15, 222.1875, 4809.0)
(15, 223.265625, 4702.25)
(15, 224.359375, 4599.5)
(15, 225.421875, 4503.5)
(15, 226.46875, 4420.75)
(15, 227.546875, 4334.75)
(15, 228.609375, 4255.0)
(15, 229.6875, 4194.25)
(15, 230.765625, 4132.75)
(15, 231.859375, 4059.75)
(15, 232.890625, 3998.0)
(15, 233.96875, 3947.0)
(15, 235.046875, 3901.25)
(15, 236.125, 3848.25)
(15, 237.203125, 3787.0)
(15, 238.28125, 3740.0)
(15, 239.359375, 3691.75)
(15, 240.421875, 3651.75)
(15, 241.484375, 3621.0)
(15, 242.578125, 3580.5)
(15, 243.640625, 3543.25)
(15, 244.703125, 3513.0)
(15, 245.78125, 3487.25)
(15, 246.875, 3458.75)
(15, 247.9375, 3428.0)
(15, 249.015625, 3400.0)
(15, 250.078125, 3378.0)
(15, 251.125, 3359.0)
(15, 252.21875, 3340.25)
(15, 253.28125, 3319.25)
(15, 254.34375, 3300.25)
(15, 255.421875, 3284.0)
(15, 256.515625, 3268.75)
(15, 257.5625, 3244.0)
(15, 258.671875, 3221.75)
(15, 259.71875, 3216.5)
(15, 260.796875, 3211.25)
(15, 261.859375, 3201.25)
(15, 262.921875, 3192.0)
(15, 264.0, 3183.75)
(15, 265.0625, 3174.75)
(15, 266.109375, 3171.0)
(15, 267.203125, 3169.25)
(15, 268.265625, 3168.0)
(15, 269.34375, 3162.0)
(15, 270.421875, 3160.75)
(15, 271.484375, 3167.0)
(15, 293.296875, 496.0)
(15, 301.65625, 373.25)
(15, 303.9375, 143.75)
(15, 311.3125, 158.5)
(15, 312.390625, 155.75)
(15, 324.0625, 142.5)
(15, 325.140625, 142.25)
(15, 344.09375, 198.5)
(15, 345.421875, 197.5)
(15, 345.75, 196.75)
(15, 347.328125, 195.75)
(15, 348.390625, 194.75)
(15, 349.46875, 194.0)
(15, 350.546875, 193.25)
(15, 351.609375, 192.25)
(15, 352.65625, 191.75)
(15, 353.734375, 191.0)
(15, 354.75, 190.5)
(15, 355.5625, 190.25)
(15, 356.890625, 189.5)
(15, 358.625, 189.0)
(15, 359.671875, 189.0)
------------------------------------------------------------
Ars Rover Scanner
New_rplidar_data
QA / Angl / Dist
------------------------------------------------------------
(15, 0.859375, 189.5)
(15, 1.953125, 189.5)
(15, 3.03125, 189.75)
(15, 4.109375, 190.0)
(15, 5.203125, 189.75)
